 PATH                                                                                                                                                                     | SIZE      | CREATED    | MODIFIED   | PLEN | FLEN 
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/photobucket.py                                                                                | 1698      | 1750171334 | 1750171334 | 89   | 14   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/youtube/pot/cache.py                                                                          | 2686      | 1750171334 | 1750171334 | 95   | 8    
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/youtube/pot/__init__.py                                                                       | 194       | 1750171334 | 1750171334 | 98   | 11   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/youtube/pot/_builtin/memory_cache.py                                                          | 2496      | 1750171334 | 1750171334 | 111  | 15   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/youtube/pot/_builtin/__init__.py                                                              | 0         | 1750171334 | 1750171334 | 107  | 11   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/youtube/pot/_builtin/webpo_cachespec.py                                                       | 1811      | 1750171334 | 1750171334 | 114  | 18   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/youtube/pot/_builtin/__pycache__/webpo_cachespec.cpython-313.pyc                              | 2135      | 1750171335 | 1750171335 | 139  | 31   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/youtube/pot/_builtin/__pycache__/memory_cache.cpython-313.pyc                                 | 4746      | 1750171335 | 1750171335 | 136  | 28   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/youtube/pot/_builtin/__pycache__/__init__.cpython-313.pyc                                     | 204       | 1750171335 | 1750171335 | 132  | 24   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/youtube/pot/_director.py                                                                      | 20283     | 1750171334 | 1750171334 | 99   | 12   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/youtube/pot/README.md                                                                         | 13004     | 1750171334 | 1750171334 | 96   | 9    
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/youtube/pot/_provider.py                                                                      | 4826      | 1750171334 | 1750171334 | 99   | 12   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/youtube/pot/_registry.py                                                                      | 255       | 1750171334 | 1750171334 | 99   | 12   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/youtube/pot/__pycache__/_provider.cpython-313.pyc                                             | 9095      | 1750171335 | 1750171335 | 124  | 25   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/youtube/pot/__pycache__/_director.cpython-313.pyc                                             | 31120     | 1750171335 | 1750171335 | 124  | 25   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/youtube/pot/__pycache__/utils.cpython-313.pyc                                                 | 3047      | 1750171335 | 1750171335 | 120  | 21   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/youtube/pot/__pycache__/cache.cpython-313.pyc                                                 | 4766      | 1750171335 | 1750171335 | 120  | 21   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/youtube/pot/__pycache__/provider.cpython-313.pyc                                              | 12966     | 1750171335 | 1750171335 | 123  | 24   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/youtube/pot/__pycache__/_registry.cpython-313.pyc                                             | 558       | 1750171335 | 1750171335 | 124  | 25   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/youtube/pot/__pycache__/__init__.cpython-313.pyc                                              | 342       | 1750171335 | 1750171335 | 123  | 24   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/youtube/pot/provider.py                                                                       | 10308     | 1750171334 | 1750171334 | 98   | 11   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/youtube/pot/utils.py                                                                          | 2187      | 1750171334 | 1750171334 | 95   | 8    
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/youtube/_tab.py                                                                               | 114062    | 1750171334 | 1750171334 | 90   | 7    
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/youtube/__init__.py                                                                           | 1454      | 1750171334 | 1750171334 | 94   | 11   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/youtube/_video.py                                                                             | 212359    | 1750171334 | 1750171334 | 92   | 9    
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/youtube/_mistakes.py                                                                          | 2142      | 1750171334 | 1750171334 | 95   | 12   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/youtube/_notifications.py                                                                     | 4585      | 1750171334 | 1750171334 | 100  | 17   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/youtube/_clip.py                                                                              | 3073      | 1750171334 | 1750171334 | 91   | 8    
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/youtube/_search.py                                                                            | 6552      | 1750171334 | 1750171334 | 93   | 10   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/youtube/_redirect.py                                                                          | 9005      | 1750171334 | 1750171334 | 95   | 12   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/youtube/__pycache__/_clip.cpython-313.pyc                                                     | 3256      | 1750171335 | 1750171335 | 116  | 21   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/youtube/__pycache__/_search.cpython-313.pyc                                                   | 6494      | 1750171335 | 1750171335 | 118  | 23   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/youtube/__pycache__/_tab.cpython-313.pyc                                                      | 95941     | 1750171335 | 1750171335 | 115  | 20   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/youtube/__pycache__/_notifications.cpython-313.pyc                                            | 5407      | 1750171335 | 1750171335 | 125  | 30   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/youtube/__pycache__/_base.cpython-313.pyc                                                     | 52785     | 1750171335 | 1750171335 | 116  | 21   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/youtube/__pycache__/_video.cpython-313.pyc                                                    | 183586    | 1750171335 | 1750171335 | 117  | 22   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/youtube/__pycache__/_redirect.cpython-313.pyc                                                 | 11604     | 1750171335 | 1750171335 | 120  | 25   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/youtube/__pycache__/__init__.cpython-313.pyc                                                  | 1343      | 1750171335 | 1750171335 | 119  | 24   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/youtube/__pycache__/_mistakes.cpython-313.pyc                                                 | 2547      | 1750171335 | 1750171335 | 120  | 25   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/youtube/_base.py                                                                              | 48151     | 1750171334 | 1750171334 | 91   | 8    
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/startv.py                                                                                     | 3493      | 1750171334 | 1750171334 | 84   | 9    
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/laracasts.py                                                                                  | 4587      | 1750171334 | 1750171334 | 87   | 12   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/teamcoco.py                                                                                   | 10067     | 1750171334 | 1750171334 | 86   | 11   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/sen.py                                                                                        | 1459      | 1750171334 | 1750171334 | 81   | 6    
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/discogs.py                                                                                    | 1281      | 1750171334 | 1750171334 | 85   | 10   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/plvideo.py                                                                                    | 5600      | 1750171334 | 1750171334 | 85   | 10   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/oktoberfesttv.py                                                                              | 1430      | 1750171334 | 1750171334 | 91   | 16   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/softwhiteunderbelly.py                                                                        | 4023      | 1750171334 | 1750171334 | 97   | 22   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/ndtv.py                                                                                       | 4513      | 1750171334 | 1750171334 | 82   | 7    
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/ilpost.py                                                                                     | 2528      | 1750171334 | 1750171334 | 84   | 9    
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/theguardian.py                                                                                | 6097      | 1750171334 | 1750171334 | 89   | 14   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/screencastify.py                                                                              | 2518      | 1750171334 | 1750171334 | 91   | 16   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/ceskatelevize.py                                                                              | 11714     | 1750171334 | 1750171334 | 91   | 16   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/moview.py                                                                                     | 1642      | 1750171334 | 1750171334 | 84   | 9    
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/gedidigital.py                                                                                | 8521      | 1750171334 | 1750171334 | 89   | 14   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/agora.py                                                                                      | 9579      | 1750171334 | 1750171334 | 83   | 8    
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/screencastomatic.py                                                                           | 2952      | 1750171334 | 1750171334 | 94   | 19   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/voxmedia.py                                                                                   | 8858      | 1750171334 | 1750171334 | 86   | 11   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/lifenews.py                                                                                   | 9448      | 1750171334 | 1750171334 | 86   | 11   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/musescore.py                                                                                  | 2682      | 1750171334 | 1750171334 | 87   | 12   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/weyyak.py                                                                                     | 3497      | 1750171334 | 1750171334 | 84   | 9    
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/aitube.py                                                                                     | 2957      | 1750171334 | 1750171334 | 84   | 9    
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/bild.py                                                                                       | 2445      | 1750171334 | 1750171334 | 82   | 7    
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/yandexmusic.py                                                                                | 17423     | 1750171334 | 1750171334 | 89   | 14   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/paramountplus.py                                                                              | 7492      | 1750171334 | 1750171334 | 91   | 16   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/amazonminitv.py                                                                               | 10730     | 1750171334 | 1750171334 | 90   | 15   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/audimedia.py                                                                                  | 3928      | 1750171334 | 1750171334 | 87   | 12   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/itprotv.py                                                                                    | 5350      | 1750171334 | 1750171334 | 85   | 10   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/bundesliga.py                                                                                 | 1348      | 1750171334 | 1750171334 | 88   | 13   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/hrfensehen.py                                                                                 | 3827      | 1750171334 | 1750171334 | 88   | 13   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/spike.py                                                                                      | 1661      | 1750171334 | 1750171334 | 83   | 8    
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/nebula.py                                                                                     | 21377     | 1750171334 | 1750171334 | 84   | 9    
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/kinopoisk.py                                                                                  | 2068      | 1750171334 | 1750171334 | 87   | 12   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/kakao.py                                                                                      | 5914      | 1750171334 | 1750171334 | 83   | 8    
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/motherless.py                                                                                 | 10815     | 1750171334 | 1750171334 | 88   | 13   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/sendtonews.py                                                                                 | 3936      | 1750171334 | 1750171334 | 88   | 13   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/fox.py                                                                                        | 6773      | 1750171334 | 1750171334 | 81   | 6    
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/zee5.py                                                                                       | 11983     | 1750171334 | 1750171334 | 82   | 7    
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/drtv.py                                                                                       | 15887     | 1750171334 | 1750171334 | 82   | 7    
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/gopro.py                                                                                      | 3777      | 1750171334 | 1750171334 | 83   | 8    
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/rumble.py                                                                                     | 16577     | 1750171334 | 1750171334 | 84   | 9    
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/tvw.py                                                                                        | 6648      | 1750171334 | 1750171334 | 81   | 6    
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/tvland.py                                                                                     | 1523      | 1750171334 | 1750171334 | 84   | 9    
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/internazionale.py                                                                             | 3106      | 1750171334 | 1750171334 | 92   | 17   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/mzaalo.py                                                                                     | 3749      | 1750171334 | 1750171334 | 84   | 9    
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/fourtube.py                                                                                   | 11340     | 1750171334 | 1750171334 | 86   | 11   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/ivoox.py                                                                                      | 3641      | 1750171334 | 1750171334 | 83   | 8    
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/germanupa.py                                                                                  | 4051      | 1750171334 | 1750171334 | 87   | 12   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/onionstudios.py                                                                               | 1693      | 1750171334 | 1750171334 | 90   | 15   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/zoom.py                                                                                       | 7090      | 1750171334 | 1750171334 | 82   | 7    
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/shahid.py                                                                                     | 8286      | 1750171334 | 1750171334 | 84   | 9    
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/hbo.py                                                                                        | 6047      | 1750171334 | 1750171334 | 81   | 6    
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/condenast.py                                                                                  | 9626      | 1750171334 | 1750171334 | 87   | 12   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/sixplay.py                                                                                    | 4987      | 1750171334 | 1750171334 | 85   | 10   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/alphaporno.py                                                                                 | 2684      | 1750171334 | 1750171334 | 88   | 13   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/genius.py                                                                                     | 6103      | 1750171334 | 1750171334 | 84   | 9    
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/bitchute.py                                                                                   | 13674     | 1750171334 | 1750171334 | 86   | 11   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/ebay.py                                                                                       | 1274      | 1750171334 | 1750171334 | 82   | 7    
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/ertgr.py                                                                                      | 12450     | 1750171334 | 1750171334 | 83   | 8    
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/funk.py                                                                                       | 1798      | 1750171334 | 1750171334 | 82   | 7    
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/r7.py                                                                                         | 4637      | 1750171334 | 1750171334 | 80   | 5    
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/cozytv.py                                                                                     | 1397      | 1750171334 | 1750171334 | 84   | 9    
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/msn.py                                                                                        | 9700      | 1750171334 | 1750171334 | 81   | 6    
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/telecaribe.py                                                                                 | 3118      | 1750171334 | 1750171334 | 88   | 13   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/bellmedia.py                                                                                  | 3258      | 1750171334 | 1750171334 | 87   | 12   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/freespeech.py                                                                                 | 1016      | 1750171334 | 1750171334 | 88   | 13   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/tubetugraz.py                                                                                 | 10909     | 1750171334 | 1750171334 | 88   | 13   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/tv5mondeplus.py                                                                               | 7774      | 1750171334 | 1750171334 | 90   | 15   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/globalplayer.py                                                                               | 9448      | 1750171334 | 1750171334 | 90   | 15   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/odkmedia.py                                                                                   | 4287      | 1750171334 | 1750171334 | 86   | 11   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/kommunetv.py                                                                                  | 1095      | 1750171334 | 1750171334 | 87   | 12   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/yandexdisk.py                                                                                 | 5005      | 1750171334 | 1750171334 | 88   | 13   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/viu.py                                                                                        | 21188     | 1750171334 | 1750171334 | 81   | 6    
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/_extractors.py                                                                                | 54686     | 1750171334 | 1750171334 | 89   | 14   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/freetv.py                                                                                     | 5534      | 1750171334 | 1750171334 | 84   | 9    
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/mit.py                                                                                        | 5165      | 1750171334 | 1750171334 | 81   | 6    
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/cliprs.py                                                                                     | 995       | 1750171334 | 1750171334 | 84   | 9    
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/npo.py                                                                                        | 22285     | 1750171334 | 1750171334 | 81   | 6    
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/gronkh.py                                                                                     | 4443      | 1750171334 | 1750171334 | 84   | 9    
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/toutiao.py                                                                                    | 4714      | 1750171334 | 1750171334 | 85   | 10   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/udn.py                                                                                        | 3554      | 1750171334 | 1750171334 | 81   | 6    
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/drtalks.py                                                                                    | 2251      | 1750171334 | 1750171334 | 85   | 10   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/nhl.py                                                                                        | 4905      | 1750171334 | 1750171334 | 81   | 6    
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/livestream.py                                                                                 | 14428     | 1750171334 | 1750171334 | 88   | 13   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/gdcvault.py                                                                                   | 8542      | 1750171334 | 1750171334 | 86   | 11   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/picarto.py                                                                                    | 5281      | 1750171334 | 1750171334 | 85   | 10   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/vidly.py                                                                                      | 3062      | 1750171334 | 1750171334 | 83   | 8    
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/crooksandliars.py                                                                             | 2046      | 1750171334 | 1750171334 | 92   | 17   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/nfhsnetwork.py                                                                                | 5868      | 1750171334 | 1750171334 | 89   | 14   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/puhutv.py                                                                                     | 8299      | 1750171334 | 1750171334 | 84   | 9    
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/wevidi.py                                                                                     | 4159      | 1750171334 | 1750171334 | 84   | 9    
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/soundgasm.py                                                                                  | 2352      | 1750171334 | 1750171334 | 87   | 12   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/playwire.py                                                                                   | 2417      | 1750171334 | 1750171334 | 86   | 11   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/peloton.py                                                                                    | 8873      | 1750171334 | 1750171334 | 85   | 10   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/closertotruth.py                                                                              | 3007      | 1750171334 | 1750171334 | 91   | 16   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/zype.py                                                                                       | 5507      | 1750171334 | 1750171334 | 82   | 7    
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/cam4.py                                                                                       | 1108      | 1750171334 | 1750171334 | 82   | 7    
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/niconicochannelplus.py                                                                        | 18080     | 1750171334 | 1750171334 | 97   | 22   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/aenetworks.py                                                                                 | 15434     | 1750171334 | 1750171334 | 88   | 13   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/soundcloud.py                                                                                 | 45971     | 1750171334 | 1750171334 | 88   | 13   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/unsupported.py                                                                                | 8391      | 1750171334 | 1750171334 | 89   | 14   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/joqrag.py                                                                                     | 4512      | 1750171334 | 1750171334 | 84   | 9    
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/vimm.py                                                                                       | 2154      | 1750171334 | 1750171334 | 82   | 7    
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/art19.py                                                                                      | 12860     | 1750171334 | 1750171334 | 83   | 8    
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/newspicks.py                                                                                  | 2089      | 1750171334 | 1750171334 | 87   | 12   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/tnaflix.py                                                                                    | 13561     | 1750171334 | 1750171334 | 85   | 10   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/tv5unis.py                                                                                    | 4036      | 1750171334 | 1750171334 | 85   | 10   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/gamejolt.py                                                                                   | 25053     | 1750171334 | 1750171334 | 86   | 11   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/pornhub.py                                                                                    | 31392     | 1750171334 | 1750171334 | 85   | 10   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/stacommu.py                                                                                   | 9678      | 1750171334 | 1750171334 | 86   | 11   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/cnn.py                                                                                        | 13353     | 1750171334 | 1750171334 | 81   | 6    
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/gotostage.py                                                                                  | 2662      | 1750171334 | 1750171334 | 87   | 12   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/vtm.py                                                                                        | 1879      | 1750171334 | 1750171334 | 81   | 6    
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/euscreen.py                                                                                   | 3372      | 1750171334 | 1750171334 | 86   | 11   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/ina.py                                                                                        | 3618      | 1750171334 | 1750171334 | 81   | 6    
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/americastestkitchen.py                                                                        | 8714      | 1750171334 | 1750171334 | 97   | 22   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/sbs.py                                                                                        | 6965      | 1750171334 | 1750171334 | 81   | 6    
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/drbonanza.py                                                                                  | 1879      | 1750171334 | 1750171334 | 87   | 12   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/clipchamp.py                                                                                  | 2418      | 1750171334 | 1750171334 | 87   | 12   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/peertv.py                                                                                     | 2175      | 1750171334 | 1750171334 | 84   | 9    
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/wat.py                                                                                        | 5077      | 1750171334 | 1750171334 | 81   | 6    
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/canalc2.py                                                                                    | 2213      | 1750171334 | 1750171334 | 85   | 10   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/springboardplatform.py                                                                        | 3967      | 1750171334 | 1750171334 | 97   | 22   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/spiegel.py                                                                                    | 2323      | 1750171334 | 1750171334 | 85   | 10   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/appletrailers.py                                                                              | 10147     | 1750171334 | 1750171334 | 91   | 16   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/rottentomatoes.py                                                                             | 3047      | 1750171334 | 1750171334 | 92   | 17   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/radiozet.py                                                                                   | 2180      | 1750171334 | 1750171334 | 86   | 11   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/lnk.py                                                                                        | 3377      | 1750171334 | 1750171334 | 81   | 6    
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/bongacams.py                                                                                  | 2215      | 1750171334 | 1750171334 | 87   | 12   
